user_id,lead_created_at,acquisition_channel,region,device_type,lead_score,company_size
U101521,2025-03-28 21:59:00,Social,,Mobile,,1-10
U101522,2025-06-26 13:01:00,Organic,APAC,desktop,42.0,201-1000
U101523,2025-06-16 17:33:00,Paid Search,LATAM,desktop,52.0,
U101524,2025-02-03 21:38:00,Social,APAC,mobile ,57.0,1-10
U101525,2025-04-23 04:46:00,Organic,EMEA,Mobile,50.0,1000+
U101526,02/08/2025 13:57,email,EMEA,Desktop,81.0,201-1000
U101527,2025-06-12 08:50:00,Organic,LATAM,Desktop,77.0,
U101528,2025-05-20 16:41:00,email,North America,mobile ,74.0,201-1000
U101529,2025-06-27 02:21:00,Direct,APAC,mobile ,90.0,11 - 50
U101530,2025-03-07 13:28:00,Paid Search,North America,mobile ,35.0,11 - 50
U101531,2025-01-05 13:27:00,Paid Search,,desktop,47.0,201-1000
U101532,2025-04-01 22:54:00,Partner,LATAM,desktop,39.0,1-10
U101533,05/31/2025 21:27,Referral,APAC,mobile ,15.0,
U101534,2025-05-18 07:39:00,Organic,EMEA,Desktop,,201-1000
U101535,2025-01-03 10:22:00,Direct,EMEA,mobile ,64.0,11 - 50
U101536,2025-04-24 02:58:00,Organic,LATAM,Desktop,45.0,11 - 50
U101537,2025-06-27 17:52:00,Organic,,mobile ,73.0,1-10
U101538,2025-03-02 08:12:00,Direct,EMEA,desktop,44.0,51-200
U101539,2025-04-26 13:58:00,Social,North America,Desktop,65.0,
U101540,05/16/2025 02:06,Direct,APAC,Tablet,68.0,201-1000
U101541,2025-04-29 18:25:00,Organic,,desktop,63.0,
U101542,2025-05-12 16:29:00,Partner,,mobile ,58.0,11-50
U101543,2025-05-19 11:39:00,Social,North America,mobile ,73.0,1000+
U101544,2025-04-06 02:48:00,Paid Search,North America,Tablet,61.0,11 - 50
U101545,2025-03-05 05:09:00,email,EMEA,desktop,57.0,11 - 50
U101546,2025-05-27 04:58:00,Organic,LATAM,Desktop,51.0,201-1000
U101547,01/20/2025 18:04,Email,APAC,Mobile,,201-1000
U101548,2025-01-13 16:35:00,paid search,North America,mobile ,49.0,51-200
U101549,2025-06-14 15:54:00,email,,Mobile,58.0,11 - 50
U101550,2025-01-22 02:54:00,Referral,North America,desktop,65.0,201-1000
U101551,2025-06-05 19:54:00,Referral,EMEA,Desktop,21.0,1-10
U101552,2025-01-15 10:55:00,Partner,EMEA,desktop,29.0,51-200
U101553,2025-06-21 08:09:00,email,North America,Desktop,72.0,201-1000
U101554,05/16/2025 12:47,Email,,Desktop,53.0,1000+
U101555,2025-03-04 01:40:00,Email,EMEA,desktop,46.0,51-200
U101556,2025-02-15 07:46:00,Paid Search,APAC,Mobile,60.0,
U101557,2025-03-15 09:17:00,Referral,APAC,desktop,45.0,
U101558,2025-02-11 04:42:00,email,EMEA,desktop,41.0,11 - 50
U101559,2025-06-19 07:41:00,paid search,North America,mobile ,46.0,51-200
U101560,2025-04-01 08:13:00,Referral,EMEA,Desktop,,1-10
U101561,05/30/2025 08:52,Social,EMEA,mobile ,53.0,201-1000
U101562,2025-02-03 17:59:00,Partner,LATAM,mobile ,27.0,51-200
U101563,2025-02-28 09:39:00,Paid Search,APAC,Tablet,66.0,51-200
U101564,2025-03-08 19:06:00,Paid Search,APAC,desktop,50.0,
U101565,2025-06-10 05:32:00,Organic,APAC,Mobile,89.0,201-1000
U101566,2025-02-14 11:40:00,Partner,LATAM,Desktop,49.0,
U101567,2025-02-11 22:40:00,Paid Search,North America,Mobile,78.0,201-1000
U101568,06/08/2025 06:29,email,,mobile ,84.0,11-50
U101569,2025-05-20 14:38:00,Referral,North America,Desktop,51.0,51-200
U101570,2025-04-10 18:02:00,paid search,North America,Tablet,68.0,
U101571,2025-02-23 04:15:00,paid search,EMEA,Desktop,78.0,11 - 50
U101572,2025-05-10 10:33:00,Social,EMEA,Desktop,50.0,201-1000
U101573,2025-01-28 03:29:00,Referral,North America,desktop,,1-10
U101574,2025-06-27 17:15:00,Organic,North America,Mobile,78.0,11-50
U101575,03/29/2025 02:38,Direct,,Desktop,50.0,201-1000
U101576,2025-04-25 20:01:00,paid search,EMEA,desktop,47.0,1-10
U101577,2025-01-27 07:07:00,Direct,EMEA,Tablet,64.0,11-50
U101578,2025-01-24 13:32:00,paid search,North America,mobile ,47.0,11-50
U101579,2025-02-18 10:44:00,Direct,LATAM,Tablet,75.0,201-1000
U101580,2025-05-11 00:07:00,Organic,,Mobile,75.0,1000+
U101581,2025-04-26 03:27:00,email,,mobile ,71.0,201-1000
U101582,06/03/2025 13:22,email,EMEA,Tablet,39.0,11 - 50
U101583,2025-06-04 16:54:00,Direct,APAC,mobile ,74.0,201-1000
U101584,2025-02-27 04:34:00,Social,APAC,Tablet,23.0,1-10
U101585,2025-05-13 23:22:00,Organic,EMEA,mobile ,79.0,1000+
U101586,2025-05-20 08:39:00,Direct,LATAM,desktop,,1000+
U101587,2025-05-31 23:02:00,Organic,EMEA,Mobile,32.0,11 - 50
U101588,2025-01-15 02:22:00,Email,EMEA,Mobile,51.0,
U101589,02/28/2025 09:07,Social,,mobile ,43.0,11-50
U101590,2025-03-13 09:09:00,Organic,EMEA,desktop,76.0,51-200
U101591,2025-01-16 12:42:00,Organic,EMEA,mobile ,74.0,1-10
U101592,2025-03-20 11:24:00,Direct,North America,Desktop,78.0,51-200
U101593,2025-05-01 09:10:00,Organic,EMEA,Desktop,50.0,201-1000
U101594,2025-05-07 17:12:00,Paid Search,LATAM,Desktop,57.0,11-50
U101595,2025-04-17 14:03:00,Email,,mobile ,70.0,
U101596,01/19/2025 23:19,Paid Search,EMEA,mobile ,61.0,201-1000
U101597,2025-05-03 08:11:00,Referral,North America,Tablet,56.0,51-200
U101598,2025-04-16 19:58:00,paid search,EMEA,Mobile,69.0,1-10
U101599,2025-01-24 19:30:00,Direct,LATAM,desktop,,1-10
U101600,2025-04-11 08:51:00,Partner,North America,desktop,91.0,1000+
U101601,2025-05-17 09:43:00,Social,North America,Tablet,50.0,11-50
U101602,2025-02-22 10:37:00,Paid Search,LATAM,Mobile,60.0,11 - 50
U101603,05/26/2025 23:29,Paid Search,LATAM,Tablet,35.0,11-50
U101604,2025-06-01 14:05:00,Paid Search,,Mobile,76.0,11-50
U101605,2025-02-17 07:34:00,Direct,LATAM,mobile ,72.0,11-50
U101606,2025-02-15 10:26:00,paid search,North America,Desktop,48.0,1-10
U101607,2025-03-04 21:03:00,Email,,Desktop,38.0,51-200
U101608,2025-03-20 21:24:00,Email,LATAM,desktop,58.0,11 - 50
U101609,2025-04-10 01:51:00,Direct,LATAM,desktop,34.0,51-200
U101610,06/27/2025 06:22,email,EMEA,Desktop,70.0,1-10
U101611,2025-02-23 05:36:00,Partner,,mobile ,55.0,11-50
U101612,2025-03-23 03:52:00,Referral,,Desktop,,11 - 50
U101613,2025-03-31 12:30:00,Organic,APAC,Tablet,44.0,1-10
U101614,2025-02-12 06:20:00,Direct,LATAM,desktop,67.0,11-50
U101615,2025-03-13 01:25:00,Organic,North America,Desktop,63.0,11 - 50
U101616,2025-06-22 12:34:00,Email,EMEA,Mobile,48.0,1000+
U101617,06/09/2025 11:20,Referral,North America,desktop,64.0,201-1000
U101618,2025-03-25 17:54:00,Email,,mobile ,54.0,
U101619,2025-05-04 14:37:00,Social,LATAM,Tablet,56.0,
U101620,2025-05-05 21:28:00,Paid Search,,mobile ,49.0,
U101621,2025-04-21 23:38:00,Organic,,Desktop,72.0,1-10
U101622,2025-04-14 16:21:00,Organic,,Desktop,83.0,11-50
U101623,2025-03-11 06:23:00,paid search,North America,desktop,71.0,201-1000
U101624,06/17/2025 07:26,Paid Search,EMEA,Mobile,56.0,
U101625,2025-01-29 18:02:00,paid search,EMEA,Desktop,,1-10
U101626,2025-05-02 00:38:00,Referral,EMEA,desktop,73.0,1-10
U101627,2025-03-24 12:50:00,paid search,EMEA,Desktop,35.0,11 - 50
U101628,2025-04-10 07:26:00,email,North America,Tablet,54.0,11 - 50
U101629,2025-02-17 07:36:00,Partner,APAC,Tablet,74.0,1-10
U101630,2025-03-18 01:04:00,Direct,LATAM,desktop,62.0,11-50
U101631,03/02/2025 16:24,Referral,APAC,desktop,41.0,201-1000
U101632,2025-02-07 10:13:00,Organic,EMEA,Mobile,63.0,1000+
U101633,2025-03-29 21:35:00,email,,Desktop,59.0,11-50
U101634,2025-01-26 17:30:00,Organic,LATAM,Tablet,81.0,
U101635,2025-06-10 01:40:00,Social,EMEA,Mobile,45.0,1-10
U101636,2025-06-03 20:14:00,Direct,APAC,Tablet,55.0,1-10
U101637,2025-02-16 06:36:00,email,LATAM,Mobile,49.0,
U101638,03/11/2025 13:48,email,LATAM,Mobile,,1-10
U101639,2025-02-27 05:42:00,Organic,North America,desktop,69.0,1000+
U101640,2025-01-03 07:49:00,paid search,LATAM,Desktop,67.0,201-1000
U101641,2025-05-04 18:54:00,paid search,North America,desktop,68.0,51-200
U101642,2025-01-06 22:40:00,Paid Search,North America,Tablet,57.0,201-1000
U101643,2025-01-06 09:52:00,Email,EMEA,Mobile,46.0,1000+
U101644,2025-03-16 18:17:00,Direct,,desktop,84.0,11-50
U101645,02/02/2025 23:15,email,APAC,mobile ,63.0,201-1000
U101646,2025-05-23 04:35:00,Social,EMEA,mobile ,49.0,
U101647,2025-01-14 04:16:00,Direct,North America,Mobile,75.0,1000+
U101648,2025-04-21 22:32:00,paid search,APAC,Tablet,89.0,201-1000
U101649,2025-06-17 00:16:00,paid search,LATAM,desktop,38.0,11 - 50
U101650,2025-04-14 17:49:00,Paid Search,EMEA,Tablet,54.0,201-1000
U101651,2025-03-11 05:04:00,Partner,EMEA,desktop,,11-50
U101652,02/07/2025 02:45,paid search,APAC,Mobile,47.0,11-50
U101653,2025-03-02 21:27:00,Referral,,Desktop,87.0,
U101654,2025-03-10 04:11:00,email,LATAM,Mobile,62.0,201-1000
U101655,2025-06-09 17:12:00,Organic,North America,mobile ,73.0,201-1000
U101656,2025-02-13 08:38:00,Paid Search,LATAM,Tablet,47.0,1000+
U101657,2025-04-13 15:51:00,email,EMEA,Tablet,62.0,201-1000
U101658,2025-01-08 08:19:00,Paid Search,EMEA,Mobile,82.0,11-50
U101659,02/25/2025 09:03,email,APAC,mobile ,19.0,1000+
U101660,2025-05-26 23:03:00,Paid Search,EMEA,desktop,50.0,201-1000
U101661,2025-06-08 19:54:00,Paid Search,APAC,Tablet,79.0,201-1000
U101662,2025-01-10 18:38:00,email,LATAM,mobile ,62.0,51-200
U101663,2025-01-01 01:18:00,Organic,North America,desktop,56.0,
U101664,2025-02-21 05:26:00,Email,,desktop,,
U101665,2025-04-20 08:27:00,Direct,EMEA,mobile ,62.0,
U101666,02/10/2025 21:50,Referral,North America,Tablet,30.0,11-50
U101667,2025-03-23 21:10:00,email,APAC,mobile ,58.0,11 - 50
U101668,2025-01-08 16:19:00,Partner,APAC,desktop,62.0,
U101669,2025-01-22 20:30:00,Referral,APAC,desktop,49.0,
U101670,2025-01-08 20:14:00,Social,,Mobile,70.0,201-1000
U101671,2025-05-10 20:25:00,paid search,APAC,Desktop,34.0,201-1000
U101672,2025-04-26 09:00:00,paid search,EMEA,Desktop,46.0,51-200
U101673,05/09/2025 15:28,Paid Search,,Mobile,69.0,11-50
U101674,2025-04-29 16:10:00,Email,,Tablet,35.0,201-1000
U101675,2025-01-03 05:51:00,Organic,North America,Desktop,47.0,
U101676,2025-01-06 08:15:00,Paid Search,EMEA,mobile ,66.0,1000+
U101677,2025-01-26 00:59:00,Social,LATAM,desktop,,
U101678,2025-05-21 07:05:00,Referral,EMEA,Desktop,46.0,1000+
U101679,2025-03-16 09:43:00,Organic,,Mobile,100.0,11-50
U101680,02/11/2025 22:34,Direct,North America,Desktop,83.0,
U101681,2025-03-18 08:13:00,email,North America,Desktop,55.0,201-1000
U101682,2025-03-14 09:48:00,Partner,APAC,mobile ,40.0,11 - 50
U101683,2025-05-16 07:58:00,Social,North America,Mobile,69.0,51-200
U101684,2025-03-17 14:18:00,Social,LATAM,mobile ,50.0,11 - 50
U101685,2025-04-15 15:24:00,Referral,APAC,mobile ,58.0,201-1000
U101686,2025-06-08 10:33:00,paid search,,Tablet,61.0,201-1000
U101687,03/14/2025 00:32,email,EMEA,Tablet,51.0,
U101688,2025-06-18 13:50:00,Email,,Mobile,27.0,1000+
U101689,2025-02-12 10:48:00,Social,EMEA,mobile ,56.0,1000+
U101690,2025-04-19 05:52:00,Referral,APAC,mobile ,,201-1000
U101691,2025-03-27 06:18:00,Partner,APAC,Mobile,55.0,201-1000
U101692,2025-04-06 17:50:00,Email,APAC,mobile ,61.0,
U101693,2025-04-19 11:07:00,Referral,LATAM,Tablet,43.0,201-1000
U101694,01/16/2025 21:53,Partner,EMEA,Mobile,45.0,1000+
U101695,2025-03-20 06:43:00,Organic,APAC,desktop,50.0,11-50
U101696,2025-03-05 00:23:00,Direct,EMEA,Desktop,48.0,51-200
U101697,2025-01-03 18:14:00,paid search,EMEA,mobile ,87.0,1-10
U101698,2025-06-23 10:42:00,Direct,,Tablet,47.0,51-200
U101699,2025-06-21 13:34:00,Direct,LATAM,Desktop,58.0,11-50
U101700,2025-01-31 04:01:00,Social,North America,Tablet,34.0,51-200
U101701,04/15/2025 09:53,Direct,,desktop,36.0,11-50
U101702,2025-03-09 21:40:00,Direct,LATAM,Mobile,66.0,1-10
U101703,2025-04-29 16:47:00,Direct,North America,Tablet,,201-1000
U101704,2025-05-22 21:57:00,Email,,Mobile,55.0,1-10
U101705,2025-05-09 06:08:00,Partner,North America,Tablet,29.0,201-1000
U101706,2025-03-22 20:19:00,Partner,LATAM,Mobile,51.0,11-50
U101707,2025-03-19 18:17:00,Organic,LATAM,mobile ,53.0,
U101708,06/01/2025 18:36,Partner,APAC,desktop,90.0,201-1000
U101709,2025-02-10 03:52:00,Direct,North America,desktop,42.0,11 - 50
U101710,2025-02-17 04:48:00,paid search,EMEA,mobile ,48.0,11 - 50
U101711,2025-03-29 21:51:00,paid search,,desktop,75.0,11 - 50
U101712,2025-05-31 10:51:00,paid search,EMEA,Tablet,75.0,11 - 50
U101713,2025-06-21 14:27:00,Partner,LATAM,Desktop,68.0,1000+
U101714,2025-01-01 17:09:00,Email,LATAM,Mobile,80.0,11-50
U101715,03/21/2025 14:14,Partner,,Tablet,65.0,1000+
U101716,2025-06-02 08:27:00,paid search,LATAM,Tablet,,51-200
U101717,2025-03-08 11:32:00,Organic,APAC,Desktop,45.0,11-50
U101718,2025-05-28 17:52:00,Social,North America,desktop,38.0,1-10
U101719,2025-06-07 03:46:00,email,EMEA,Tablet,83.0,201-1000
U101720,2025-06-08 18:10:00,Social,APAC,Mobile,40.0,1-10
U101721,2025-01-18 14:22:00,Paid Search,EMEA,desktop,72.0,11 - 50
U101722,03/27/2025 10:04,Referral,,Tablet,58.0,11 - 50
U101723,2025-05-09 11:32:00,paid search,EMEA,Tablet,68.0,11-50
U101724,2025-01-01 20:55:00,Direct,North America,Desktop,88.0,11-50
U101725,2025-06-23 19:28:00,Social,LATAM,desktop,63.0,11-50
U101726,2025-06-06 20:40:00,Organic,EMEA,desktop,70.0,201-1000
U101727,2025-05-26 15:28:00,paid search,,Tablet,27.0,11 - 50
U101728,2025-03-21 09:50:00,Direct,,Tablet,73.0,1-10
U101729,03/01/2025 19:03,Partner,APAC,Desktop,,51-200
U101730,2025-04-24 05:36:00,Referral,APAC,Tablet,40.0,11-50
U101731,2025-05-23 10:06:00,paid search,APAC,Tablet,58.0,51-200
U101732,2025-01-10 01:46:00,email,North America,mobile ,56.0,201-1000
U101733,2025-05-26 18:37:00,paid search,North America,mobile ,29.0,1000+
U101734,2025-06-05 05:44:00,Paid Search,,mobile ,59.0,201-1000
U101735,2025-05-19 16:33:00,email,APAC,mobile ,100.0,51-200
U101736,05/11/2025 01:54,Direct,EMEA,Mobile,80.0,
U101737,2025-01-05 10:48:00,Paid Search,,Desktop,30.0,51-200
U101738,2025-04-29 09:06:00,paid search,APAC,Tablet,48.0,11 - 50
U101739,2025-06-02 15:12:00,Paid Search,North America,Tablet,77.0,1000+
U101740,2025-02-24 23:51:00,Social,North America,desktop,59.0,11 - 50
U101741,2025-06-06 05:22:00,Referral,LATAM,Mobile,67.0,1000+
U101742,2025-06-22 16:59:00,Direct,APAC,Mobile,,11-50
U101743,01/01/2025 16:21,email,,Tablet,58.0,11 - 50
U101744,2025-03-30 14:10:00,paid search,,Mobile,59.0,1000+
U101745,2025-03-17 02:33:00,Organic,APAC,Desktop,22.0,1000+
U101746,2025-06-16 08:29:00,email,APAC,mobile ,65.0,11 - 50
U101747,2025-01-15 00:20:00,Organic,North America,Mobile,56.0,
U101748,2025-04-19 07:48:00,email,,mobile ,82.0,11 - 50
U101749,2025-02-04 20:37:00,Email,EMEA,Tablet,48.0,1-10
U101750,01/03/2025 11:12,Referral,EMEA,mobile ,64.0,1000+
U101751,2025-06-04 12:33:00,Organic,North America,mobile ,14.0,1-10
U101752,2025-06-21 12:33:00,Paid Search,North America,mobile ,31.0,11 - 50
U101753,2025-05-21 11:56:00,Email,APAC,desktop,32.0,11-50
U101754,2025-04-02 13:13:00,Email,LATAM,desktop,43.0,1-10
U101755,2025-02-20 12:08:00,Paid Search,LATAM,mobile ,,201-1000
U101756,2025-01-30 11:25:00,Direct,North America,Mobile,50.0,11 - 50
U101757,06/25/2025 10:34,Partner,,Tablet,53.0,11-50
U101758,2025-05-23 22:25:00,Email,LATAM,Desktop,78.0,201-1000
U101759,2025-03-10 13:12:00,email,EMEA,Tablet,59.0,
U101760,2025-02-25 17:56:00,Partner,APAC,Tablet,94.0,11 - 50
U101761,2025-01-30 05:40:00,Organic,LATAM,Desktop,67.0,1-10
U101762,2025-03-27 04:29:00,Organic,,Mobile,33.0,11 - 50
U101763,2025-01-30 11:55:00,Organic,EMEA,Desktop,55.0,1000+
U101764,06/23/2025 10:08,Organic,APAC,mobile ,32.0,201-1000
U101765,2025-05-21 18:18:00,Paid Search,North America,mobile ,58.0,51-200
U101766,2025-03-18 09:21:00,Organic,LATAM,Mobile,87.0,
U101767,2025-03-26 21:29:00,Paid Search,LATAM,mobile ,82.0,1000+
U101768,2025-03-04 04:43:00,Email,LATAM,Desktop,,201-1000
U101769,2025-06-26 12:49:00,paid search,LATAM,Mobile,75.0,
U101770,2025-06-23 22:33:00,Paid Search,EMEA,Mobile,62.0,1000+
U101771,05/09/2025 16:15,Email,,Desktop,16.0,11 - 50
U101772,2025-05-22 12:46:00,Referral,EMEA,mobile ,34.0,1000+
U101773,2025-03-09 05:21:00,paid search,North America,Mobile,31.0,11-50
U101774,2025-02-20 21:44:00,paid search,North America,desktop,61.0,51-200
U101775,2025-06-28 09:49:00,Email,APAC,Desktop,60.0,11-50
U101776,2025-01-23 18:51:00,Direct,,desktop,41.0,11 - 50
U101777,2025-03-01 10:18:00,Direct,APAC,Desktop,65.0,11-50
U101778,03/22/2025 03:33,Referral,APAC,mobile ,70.0,1000+
U101779,2025-02-13 02:53:00,Paid Search,,Mobile,44.0,1-10
U101780,2025-05-16 08:24:00,paid search,North America,desktop,43.0,1-10
U101781,2025-04-28 13:27:00,email,LATAM,desktop,,51-200
U101782,2025-01-15 22:35:00,Social,APAC,Mobile,46.0,1000+
U101783,2025-03-14 06:05:00,Email,North America,desktop,85.0,11-50
U101784,2025-01-13 13:25:00,Social,North America,Desktop,58.0,1000+
U101785,01/19/2025 11:50,Email,,mobile ,58.0,51-200
U101786,2025-04-04 05:19:00,Email,EMEA,Mobile,40.0,
U101787,2025-06-14 06:34:00,Partner,,mobile ,49.0,201-1000
U101788,2025-04-24 00:24:00,Organic,EMEA,Tablet,88.0,201-1000
U101789,2025-01-22 21:04:00,Organic,APAC,Tablet,45.0,
U101790,2025-06-21 22:46:00,email,APAC,mobile ,81.0,1000+
U101791,2025-04-16 06:29:00,Partner,North America,Tablet,71.0,51-200
U101792,06/07/2025 17:04,Direct,North America,Tablet,79.0,1000+
U101793,2025-05-12 14:51:00,Social,,desktop,61.0,11 - 50
U101794,2025-05-10 03:38:00,Social,EMEA,Mobile,,1000+
U101795,2025-04-19 17:33:00,paid search,EMEA,Tablet,73.0,51-200
U101796,2025-02-10 18:13:00,Paid Search,,desktop,56.0,1-10
U101797,2025-04-28 23:28:00,Organic,EMEA,Desktop,46.0,201-1000
U101798,2025-05-16 00:08:00,Organic,North America,Desktop,50.0,1000+
U101799,06/10/2025 15:23,Paid Search,APAC,Mobile,36.0,
U101800,2025-06-07 16:58:00,Paid Search,APAC,Desktop,74.0,
U101801,2025-04-26 04:51:00,Organic,LATAM,Desktop,59.0,
U101802,2025-04-06 07:11:00,email,North America,Desktop,50.0,1-10
U101803,2025-05-28 22:38:00,Direct,APAC,Tablet,73.0,1-10
U101804,2025-04-02 12:05:00,Partner,EMEA,Tablet,78.0,1000+
U101805,2025-04-23 23:12:00,email,North America,Tablet,46.0,1-10
U101806,06/21/2025 08:29,Direct,EMEA,Desktop,66.0,201-1000
U101807,2025-04-28 10:32:00,Organic,LATAM,desktop,,1-10
U101808,2025-05-25 00:54:00,paid search,APAC,mobile ,49.0,
U101809,2025-02-12 00:16:00,Email,EMEA,desktop,75.0,201-1000
U101810,2025-06-28 01:26:00,email,LATAM,mobile ,51.0,201-1000
U101811,2025-05-11 09:58:00,Social,LATAM,Desktop,83.0,11-50
U101812,2025-02-14 18:32:00,email,APAC,Desktop,68.0,
U101813,06/10/2025 06:36,Paid Search,North America,Tablet,10.0,
U101814,2025-06-19 09:05:00,Referral,LATAM,mobile ,68.0,201-1000
U101815,2025-03-13 05:55:00,Social,,Tablet,96.0,
U101816,2025-05-21 21:19:00,Referral,LATAM,desktop,65.0,11-50
U101817,2025-04-07 17:39:00,Paid Search,,Mobile,31.0,11 - 50
U101818,2025-02-17 12:06:00,Paid Search,North America,mobile ,31.0,11 - 50
U101819,2025-04-04 13:24:00,Social,LATAM,desktop,86.0,51-200
U101820,01/14/2025 11:21,Partner,APAC,Desktop,,1000+
U101821,2025-05-18 19:18:00,Direct,EMEA,Tablet,32.0,1000+
U101822,2025-05-03 21:46:00,Email,EMEA,Mobile,55.0,51-200
U101823,2025-03-10 01:08:00,Direct,North America,Tablet,18.0,201-1000
U101824,2025-03-03 07:07:00,Email,,Mobile,54.0,11 - 50
U101825,2025-03-07 23:00:00,paid search,North America,Desktop,100.0,1000+
U101826,2025-02-16 13:44:00,Partner,APAC,Mobile,25.0,
U101827,04/17/2025 01:08,Email,EMEA,desktop,57.0,51-200
U101828,2025-06-24 02:31:00,Social,,Mobile,36.0,1000+
U101829,2025-05-11 12:08:00,Email,APAC,Desktop,47.0,51-200
U101830,2025-03-18 07:34:00,Partner,LATAM,desktop,71.0,201-1000
U101831,2025-06-05 07:30:00,Organic,EMEA,Mobile,46.0,11-50
U101832,2025-06-28 22:15:00,Organic,APAC,Tablet,76.0,1000+
U101833,2025-02-01 06:19:00,Email,LATAM,Desktop,,
U101834,05/25/2025 22:34,email,EMEA,desktop,71.0,51-200
U101835,2025-04-26 02:45:00,Direct,North America,desktop,46.0,201-1000
U101836,2025-02-12 12:59:00,Direct,North America,desktop,72.0,11-50
U101837,2025-04-20 21:42:00,Referral,LATAM,Tablet,53.0,51-200
U101838,2025-04-21 14:26:00,Paid Search,,mobile ,55.0,1000+
U101839,2025-04-12 00:34:00,Direct,LATAM,Tablet,70.0,
U101840,2025-02-17 16:25:00,Direct,APAC,desktop,23.0,1-10
U101841,06/14/2025 18:39,Referral,North America,Mobile,44.0,
U101842,2025-04-02 10:41:00,Organic,LATAM,Mobile,77.0,201-1000
U101843,2025-02-03 09:11:00,Email,EMEA,Tablet,89.0,
U101844,2025-03-05 23:41:00,Partner,North America,Mobile,37.0,51-200
U101845,2025-01-14 19:43:00,Email,LATAM,Tablet,52.0,1000+
U101846,2025-04-21 20:01:00,Email,EMEA,Tablet,,11-50
U101847,2025-01-04 02:32:00,Direct,,Tablet,28.0,11 - 50
U101848,01/04/2025 04:30,Organic,APAC,desktop,75.0,
U101849,2025-03-25 14:59:00,email,,mobile ,45.0,11 - 50
U101850,2025-03-16 19:11:00,Partner,APAC,Desktop,33.0,1-10
U101851,2025-04-06 14:47:00,Paid Search,LATAM,desktop,79.0,201-1000
U101852,2025-04-12 04:09:00,Partner,EMEA,Desktop,39.0,201-1000
U101853,2025-06-20 18:32:00,email,North America,desktop,57.0,11-50
U101854,2025-01-31 07:49:00,email,North America,Desktop,75.0,51-200
U101855,01/31/2025 07:23,Direct,APAC,Desktop,83.0,1-10
U101856,2025-04-30 18:23:00,Paid Search,APAC,Desktop,50.0,11-50
U101857,2025-04-13 23:32:00,Partner,LATAM,mobile ,47.0,
U101858,2025-06-21 12:52:00,Referral,LATAM,Desktop,61.0,11 - 50
U101859,2025-03-27 03:21:00,email,EMEA,Desktop,,51-200
U101860,2025-01-13 23:23:00,Organic,,Mobile,41.0,11-50
U101861,2025-05-11 05:59:00,Direct,North America,Desktop,71.0,11-50
U101862,04/11/2025 12:32,Paid Search,LATAM,desktop,65.0,11 - 50
U101863,2025-03-03 09:47:00,paid search,APAC,mobile ,67.0,1000+
U101864,2025-06-01 14:39:00,paid search,APAC,Tablet,89.0,11 - 50
U101865,2025-02-17 05:24:00,Social,EMEA,mobile ,69.0,1-10
U101866,2025-05-24 19:47:00,Partner,APAC,Tablet,60.0,1-10
U101867,2025-01-24 05:08:00,Paid Search,LATAM,Tablet,67.0,51-200
U101868,2025-01-18 13:01:00,Social,EMEA,Tablet,66.0,
U101869,05/29/2025 19:35,Paid Search,,desktop,58.0,11 - 50
U101870,2025-06-27 06:28:00,Email,APAC,desktop,61.0,
U101871,2025-04-18 02:10:00,Referral,North America,Tablet,89.0,51-200
U101872,2025-01-23 19:20:00,Direct,North America,Desktop,,11-50
U101873,2025-01-17 00:49:00,Paid Search,LATAM,Mobile,71.0,1-10
U101874,2025-01-23 13:07:00,Email,APAC,Tablet,39.0,1-10
U101875,2025-06-19 03:39:00,Social,North America,mobile ,48.0,11 - 50
U101876,06/09/2025 05:45,Email,LATAM,Mobile,58.0,51-200
U101877,2025-01-02 13:37:00,Referral,LATAM,desktop,44.0,1000+
U101878,2025-04-15 09:42:00,Organic,EMEA,mobile ,60.0,11 - 50
U101879,2025-03-13 00:05:00,email,APAC,desktop,41.0,
U101880,2025-01-05 15:37:00,Direct,APAC,Tablet,34.0,1-10
U101881,2025-01-30 20:06:00,Social,LATAM,desktop,67.0,201-1000
U101882,2025-01-06 05:16:00,Direct,North America,Desktop,58.0,
U101883,02/15/2025 09:12,paid search,,Desktop,61.0,201-1000
U101884,2025-02-25 09:20:00,Email,,Mobile,41.0,11 - 50
